1328,2.324
1329,2.654
1340,1.399
1341,1.609
1342,1.729
1343,1.93
1344,1.875
1345,1.635
1346,1.438
1347,1.649
1348,2.034
1349,2.143
1350,2.374
1351,1.714
1352,2.298
1353,2.666
1356,1.791
1357,1.63
1358,1.321
1359,2.352
1360,1.831
1361,1.545
1362,2.077
1363,1.859
1382,1.244
1385,0.895
1390,0.692
1391,1.627
1392,1.029
1393,0.91
1401,1.195
1478,2.661
1479,2.312
1489,1.627
1490,2.202
1491,1.636
1492,1.888
1493,2.218
1508,1.863
1509,1.794
1514,3.919
1516,1.84
1517,2.446
1518,1.752
1531,2.06
1533,1.826
1537,1.794
1566,1.596
1625,1.457
1626,2.209
1627,2.242
1628,2.228
1629,2.222
1630,2.236
1631,2.027
1632,2.04
1634,2.012
1645,1.945
1672,1.529
1673,1.707
1674,1.705
1675,1.682
1819,3.323
1820,3.493
1821,3.361
1822,3.324
1823,3.334
1831,2.813
1833,3.931
1834,3.355
1839,4.87
1840,3.365
1841,3.679
1842,3.467
1893,3.19
2552,1.929
2553,1.905
2554,1.785
2555,1.607
2556,1.615
2557,1.44
2558,1.32
2559,1.253
2560,1.352
2562,2.214
2563,2.287
2564,2.304
2567,2.356
2568,2.311
2569,2.236
2623,1.939
2624,2.095
2625,1.862
2626,1.862
2627,1.967
2628,1.961
2632,3.345
2633,3.301
2634,3.299
2635,3.324
2638,3.927
2639,4.134
2640,3.318
2643,3.21
2644,3.204
2645,3.198
2646,3.217
2647,3.168
2648,3.166
2649,3.186
2653,2.263
2656,4.193
2660,2.056
2664,4.151
2665,2.006
2666,1.996
2667,2.005
2668,2.01
2669,2.002
2670,2.001
2671,1.996
2672,1.953
2673,2.081
2694,1.164
2695,1.314
2696,0.769
2698,1.599
2699,1.546
2700,1.733
2701,1.658
2702,1.011
2703,1.724
2704,1.813
2705,1.998
2706,1.671
2708,1.822
2710,1.607
2711,2.106
2712,1.854
2713,1.231
2714,1.543
2715,0.958
2717,1.696
2718,1.363
2719,1.613
2723,1.257
2725,3.542
2727,2.614
2728,2.973
2729,3.154
2730,2.713
2731,2.671
2732,3.47
2733,2.969
2734,3.079
2735,2.968
2736,2.758
2737,3.056
2738,2.5
2739,2.681
2740,2.719
2741,3.496
2742,3.284
2743,2.633
2745,2.953
2746,2.748
2748,2.885
2769,3.565
2770,2.79
2772,3.181
2773,3.247
2774,3.52
2863,3.573
2864,3.532
2865,3.461
2866,3.459
2867,3.651
2868,3.415
2869,3.462
2871,1.865
2915,2.261
2916,1.978
2917,1.098
2918,1.926
2919,2.267
2920,2.675
2922,2.305
2923,1.792
2924,2.052
2925,2.396
2926,2.216
2927,2.956
2928,2.994
2932,2.898
2933,1.521
2934,1.292
2939,2.323
3061,1.824
3062,2.198
3063,2.242
3142,3.034
3143,2.718
3145,3.555
3147,3.034
3149,2.73
3150,2.439
3194,1.89
3196,1.973
3200,1.274
3212,1.934
3250,3.182
3251,3.283
3253,3.928
3255,2.617
3256,2.437
3257,2.561
3258,2.555
3261,2.817
3265,2.458
3266,2.441
3267,1.942
3269,3.066
3270,3.518
3277,3.819
3307,1.868
3309,1.397
3310,1.95
3336,4.043
3337,3.691
3338,4.948
3339,3.713
3340,3.352
3341,3.352
3342,3.353
3343,3.353
3344,3.343
3345,2.057
3346,2.304
3348,4.043
3349,3.34
3350,3.34
3351,3.197
3352,3.688
3353,4.951
3354,3.677
3355,3.386
3356,2.776
3357,3.72
3358,3.661
3359,3.706
3360,3.524
3361,3.466
3362,3.483
3363,3.401
3364,3.355
3365,3.124
3366,3.166
3367,1.9
3368,1.938
3372,2.161
3373,1.283
3374,1.284
3375,2.149
3376,2.067
3377,1.74
3378,2.197
3379,2.13
3380,2.145
3381,2.141
3382,2.157
3383,2.133
3384,2.102
3385,2.102
3386,2.242
3387,2.266
3388,2.076
3389,1.999
3390,1.473
3392,1.884
3394,1.831
3395,1.79
3396,1.908
3397,2.21
3398,2.171
3399,2.162
3400,2.118
3401,2.048
3403,1.848
3404,1.676
3406,1.11
3407,1.986
3409,2.266
3410,2.076
3412,2.191
3413,2.178
3414,2.298
3415,2.299
3416,2.234
3417,2.317
3418,2.299
3419,2.246
3420,2.2
3421,2.169
3422,2.161
3423,2.137
3424,2.194
3425,2.214
3426,2.177
3427,2.209
3428,2.199
3429,2.199
3430,2.199
3431,2.226
3433,3.089
3434,3.343
3435,3.287
3436,3.343
3437,3.346
3438,3.356
3439,3.15
3440,3.597
3441,3.685
3442,3.692
3443,3.293
3444,3.331
3445,2.835
3446,3.146
3447,1.383
3448,2.532
3473,2.241
3474,2.119
3475,2.081
3476,2.081
3477,1.871
3478,2.026
3479,1.836
3480,1.94
3507,1.83
3508,1.815
3509,1.738
3510,2.165
3511,2.235
3512,2.154
3513,2.185
3514,2.22
3515,2.231
3516,2.146
3517,2.224
3518,2.247
3519,2.256
3520,2.205
3521,2.017
3522,2.085
3524,2.108
3526,1.731
3528,2.196
3529,1.793
3530,2.131
3532,1.933
3533,2.116
3535,1.715
3576,1.964
3591,2.007
3592,3.174
3593,3.241
3596,1.975
3649,1.793
3650,2.122
3673,3.414
3676,2.035
3677,1.893
3684,1.622
3685,2.015
3686,1.691
3687,1.803
3688,1.648
3699,2.114
3700,1.739
3708,1.898
3724,1.663
3725,2.143
3726,1.976
3727,2.019
3728,1.84
3729,2.136
3730,1.898
3731,2.062
3732,1.635
3733,1.618
3740,1.823
3748,1.373
3749,1.6
3750,3.278
3751,3.106
3752,3.398
3753,3.322
3754,3.033
3755,3.062
3756,2.899
3757,3.243
3758,2.815
3759,2.17
3760,3.161
3761,3.219
3762,2.846
3763,2.697
3764,2.892
3765,2.589
3766,2.743
3767,2.833
3784,2.75
3785,2.965
3786,2.875
3787,2.484
3843,1.346
3861,3.272
3862,3.626
3865,3.469
3866,3.072
3867,3.617
3868,3.293
3896,3.233
4073,1.546
4074,1.565
4075,1.213
4076,1.349
4077,0.774
4079,1.553
4080,1.488
4082,1.682
4084,1.809
4085,1.386
4086,2.007
4087,1.667
4089,1.954
4090,1.646
4091,2.13
4092,1.78
4093,1.259
4094,1.419
4095,1.022
4096,1.358
4130,1.798
4131,0.993
4132,1.383
4176,2.805
4177,2.51
4178,2.154
4179,1.886
4180,1.587
4181,1.379
4182,1.179
4223,3.188
4224,3.345
4225,2.964
4226,3.462
4227,3.053
4228,2.913
4229,2.708
4230,2.54
4231,2.443
4232,3.569
4233,2.584
4234,3.119
4235,2.745
4236,2.431
4238,2.852
4239,3.155
4240,2.481
4244,2.46
4246,2.003
4248,2.082
4250,2.783
4256,2.325
4259,2.363
4260,2.497
4263,1.833
4264,2.916
4271,1.497
4273,2.303
4274,2.677
4280,2.999
4281,1.943
4282,2.995
4285,2.024
4355,1.256
4356,1.616
4358,1.832
4359,1.853
4360,1.829
4361,1.793
4364,2.138
4366,1.615
4367,2.652
4368,1.747
4386,3.331
4388,2.863
4389,2.649
4390,2.742
4391,2.56
4392,2.576
4393,2.683
4394,2.548
4395,2.684
4396,3.075
4397,3.179
4398,2.938
4400,2.846
4401,3.141
4402,3.066
4403,2.729
4404,3.331
4405,3.241
4409,1.688
4410,2.628
4412,1.54
4413,2.542
4414,2.358
4415,2.369
4416,2.39
4418,2.179
4419,2.43
4420,2.867
4421,3.062
4422,1.518
4423,3.331
4424,3.95
4428,4.402
4429,3.104
4431,2.79
4432,2.928
4433,2.326
4434,2.06
4435,1.935
4438,1.868
4439,3.175
4440,3.101
4441,1.041
4442,3.311
4443,4.612
4447,3.084
4463,2.615
4464,3.049
4465,2.375
4466,3.101
4467,3.249
4468,3.095
4469,3.121
4470,3.093
4471,3.054
4472,2.989
4473,2.786
4474,3.034
4475,3.195
4477,3.104
4478,3.325
4479,2.934
4481,2.668
4482,2.519
4483,3.06
4484,1.906
4485,3.099
4486,2.96
4487,2.516
4488,2.279
4489,1.992
4490,2.571
4491,2.389
4492,2.458
4493,2.979
4494,2.726
4496,3.097
4497,2.976
4501,2.659
4502,2.257
4506,1.668
4521,2.257
4522,1.752
4523,1.892
4524,1.844
4525,1.928
4526,2.06
4527,2.013
4528,1.91
4529,1.839
4530,1.657
4531,1.802
4532,1.922
4533,1.937
4534,1.854
4535,1.964
4536,1.959
4538,1.792
4539,3.617
4540,2.257
4542,2.25
4543,2.198
4544,1.38
4545,1.474
4546,1.69
4547,1.427
4550,2.102
4551,2.051
4553,2.231
4554,1.952
4555,2.17
4556,2.13
4557,2.496
4558,5.109
4559,2.257
4561,2.188
4562,1.784
4563,1.242
4565,1.831
4566,1.412
4567,1.189
4568,1.321
4570,1.669
4571,1.895
4572,2.078
4573,2.216
4574,3.117
4575,3.815
4577,2.228
4595,2.542
4596,2.252
4597,2.204
4598,2.179
4599,2.107
4600,2.129
4601,2.041
4602,2.021
4603,1.908
4604,1.529
4605,1.762
4606,2.064
4607,2.102
4608,2.104
4609,2.094
4610,2.145
4611,2.146
4612,2.095
4633,2.079
4634,2.168
4635,1.796
4636,2.197
4637,2.284
4639,1.531
4640,1.718
4641,1.324
4642,1.465
4646,1.955
4648,2.207
4649,2.32
4650,2.303
4651,2.626
4652,1.217
4654,2.007
4655,0.905
4659,1.52
4660,2.98
4661,2.629
4662,2.663
4663,2.48
4664,2.371
4665,2.314
4668,2.329
4669,2.271
4672,0.806
4673,1.577
4674,1.353
4675,1.816
4676,1.411
4677,1.169
4679,1.56
4680,1.558
4681,1.263
4682,1.744
4683,1.094
4684,1.758
4685,1.655
4686,0.835
4687,2.003
4688,1.528
4689,1.812
4690,1.631
4691,1.408
4692,1.257
4693,2.439
4752,0.957
4753,1.192
4754,1.629
4755,2.733
4756,1.938
4757,1.589
4761,1.041
4762,0.935
4763,1.374
4765,1.901
4766,1.373
