1328,5.835
1329,5.317
1340,7.519
1341,8.056
1342,8.226
1343,8.809
1344,8.659
1345,8.631
1346,8.411
1347,9.12
1348,9.479
1349,9.699
1350,9.898
1351,9.578
1352,12.672
1353,12.934
1356,8.628
1357,8.806
1358,9.125
1359,12.537
1360,12.227
1361,12.209
1362,12.243
1363,8.867
1382,10.901
1385,8.712
1390,6.658
1391,11.611
1392,9.631
1393,7.8
1401,6.649
1478,5.317
1479,5.835
1489,4.79
1490,5.195
1491,5.106
1492,5.706
1493,4.886
1508,5.078
1509,6.022
1514,4.889
1516,4.533
1517,4.646
1518,5.125
1531,4.564
1533,5.079
1537,6.024
1566,7.284
1625,8.821
1626,7.45
1627,7.456
1628,7.453
1629,7.454
1630,7.445
1631,7.451
1632,7.451
1634,7.45
1645,5.144
1672,5.942
1673,5.107
1674,5.414
1675,5.642
1819,5.116
1820,7.636
1821,5.857
1822,5.38
1823,5.857
1831,9.091
1833,4.889
1834,5.858
1839,15.409
1840,5.858
1841,16.629
1842,16.564
1893,10.711
2552,4.153
2553,4.185
2554,4.209
2555,4.234
2556,4.259
2557,4.286
2558,4.312
2559,4.337
2560,4.36
2562,4.226
2563,4.263
2564,4.31
2567,4.44
2568,4.481
2569,4.523
2623,3.998
2624,4.286
2625,3.977
2626,3.977
2627,4.226
2628,4.227
2632,5.12
2633,5.119
2634,5.124
2635,5.001
2638,4.887
2639,5.36
2640,5.241
2643,5.196
2644,5.032
2645,4.863
2646,4.704
2647,4.529
2648,4.363
2649,4.194
2653,3.202
2656,4.041
2660,4.563
2664,5.361
2665,4.071
2666,4.066
2667,4.07
2668,4.07
2669,4.07
2670,4.071
2671,4.066
2672,4.139
2673,4.217
2694,6.905
2695,7.29
2696,6.177
2698,7.056
2699,6.683
2700,8.116
2701,9.89
2702,5.818
2703,8.182
2704,8.268
2705,10.42
2706,10.378
2708,10.558
2710,7.866
2711,7.576
2712,10.572
2713,9.105
2714,7.176
2715,7.564
2717,7.261
2718,7.416
2719,8.352
2723,7.803
2725,11.107
2727,11.062
2728,11.229
2729,10.312
2730,11.212
2731,10.739
2732,9.295
2733,8.916
2734,9.923
2735,9.889
2736,9.776
2737,9.768
2738,9.369
2739,9.528
2740,9.136
2741,9.308
2742,8.755
2743,9.366
2745,9.442
2746,9.224
2748,9.505
2769,10.078
2770,9.425
2772,5.238
2773,6.771
2774,7.632
2863,11.117
2864,11.117
2865,9.287
2866,9.313
2867,11.121
2868,9.285
2869,9.311
2871,9.324
2915,8.406
2916,7.937
2917,7.202
2918,8.849
2919,9.285
2920,9.603
2922,9.657
2923,9.309
2924,11.255
2925,11.707
2926,11.746
2927,12.214
2928,12.239
2932,9.743
2933,9.012
2934,10.577
2939,8.971
3061,8.696
3062,8.795
3063,9.543
3142,8.53
3143,8.429
3145,9.739
3147,9.853
3149,9.72
3150,9.419
3194,12.177
3196,11.685
3200,8.198
3212,8.691
3250,7.61
3251,8.091
3253,8.22
3255,8.21
3256,8.118
3257,8.041
3258,7.972
3261,7.837
3265,8.555
3266,8.37
3267,8.288
3269,9.221
3270,9.942
3277,4.934
3307,10.179
3309,10.14
3310,11.689
3336,12.615
3337,13.722
3338,14.265
3339,14.99
3340,13.113
3341,13.119
3342,13.118
3343,13.118
3344,13.117
3345,3.333
3346,3.334
3348,12.605
3349,12.849
3350,13.117
3351,13.407
3352,13.718
3353,14.267
3354,14.397
3355,14.548
3356,14.749
3357,14.997
3358,13.472
3359,13.474
3360,13.659
3361,13.654
3362,13.649
3363,13.867
3364,13.853
3365,14.069
3366,14.078
3367,3.493
3368,3.481
3372,3.849
3373,3.745
3374,3.745
3375,4.002
3376,3.995
3377,3.73
3378,4.143
3379,4.141
3380,4.141
3381,4.28
3382,4.287
3383,4.425
3384,4.426
3385,4.426
3386,4.426
3387,3.203
3388,4.56
3389,11.606
3390,11.942
3392,12.032
3394,12.027
3395,12.07
3396,12.093
3397,12.22
3398,12.301
3399,12.285
3400,12.276
3401,12.273
3403,12.012
3404,11.959
3406,8.185
3407,11.687
3409,3.203
3410,4.56
3412,4.008
3413,4.013
3414,4.311
3415,4.311
3416,4.305
3417,4.428
3418,4.43
3419,4.429
3420,4.143
3421,4.142
3422,4.142
3423,3.845
3424,3.853
3425,3.855
3426,3.704
3427,3.707
3428,3.702
3429,3.553
3430,3.553
3431,3.552
3433,12.852
3434,12.849
3435,12.856
3436,13.117
3437,13.117
3438,13.118
3439,13.407
3440,14.354
3441,14.397
3442,14.422
3443,14.55
3444,14.562
3445,14.749
3446,14.779
3447,7.582
3448,12.074
3473,3.201
3474,3.329
3475,3.332
3476,3.332
3477,3.481
3478,3.461
3479,3.498
3480,3.596
3507,3.599
3508,3.587
3509,3.772
3510,4.008
3511,4.007
3512,4.154
3513,4.155
3514,4.144
3515,4.312
3516,4.289
3517,4.305
3518,4.428
3519,4.428
3520,4.454
3521,4.588
3522,4.426
3524,4.283
3526,3.941
3528,3.998
3529,3.722
3530,3.851
3532,3.466
3533,3.325
3535,12.09
3576,11.69
3591,8.205
3592,7.614
3593,8.093
3596,8.202
3649,11.997
3650,12.28
3673,14.993
3676,12.074
3677,12.012
3684,11.956
3685,12.115
3686,12.007
3687,11.946
3688,11.935
3699,12.274
3700,11.913
3708,11.615
3724,11.995
3725,12.278
3726,12.242
3727,12.239
3728,11.652
3729,12.229
3730,11.615
3731,12.147
3732,11.764
3733,11.835
3740,11.944
3748,8.57
3749,8.095
3750,9.387
3751,9.456
3752,11.207
3753,9.889
3754,9.567
3755,9.059
3756,9.998
3757,9.791
3758,9.109
3759,9.585
3760,8.489
3761,7.972
3762,8.692
3763,8.667
3764,8.629
3765,9.895
3766,8.157
3767,8.121
3784,8.015
3785,9.926
3786,10.012
3787,7.921
3843,4.926
3861,14.517
3862,14.376
3865,13.623
3866,14.061
3867,13.475
3868,13.842
3896,14.77
4073,7.191
4074,7.171
4075,6.912
4076,7.292
4077,6.194
4079,7.057
4080,6.654
4082,9.896
4084,8.182
4085,8.261
4086,10.48
4087,10.372
4089,10.552
4090,7.86
4091,7.583
4092,10.57
4093,9.107
4094,7.43
4095,7.558
4096,10.148
4130,8.111
4131,5.829
4132,7.528
4176,4.759
4177,4.647
4178,4.573
4179,4.512
4180,4.48
4181,4.487
4182,4.523
4223,7.422
4224,7.91
4225,7.659
4226,8.432
4227,8.53
4228,8.5
4229,8.429
4230,8.217
4231,8.12
4232,9.739
4233,9.807
4234,9.853
4235,9.72
4236,9.419
4238,4.759
4239,4.69
4240,4.624
4244,11.699
4246,7.939
4248,11.252
4250,9.749
4256,9.283
4259,8.975
